Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
310620005620072,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200098,Serra,1,0,294,900,3.06,1.86,7669.99,61758030.63,9933.81,57478866.59,3943.16,39529173.7,6788.82,48755854.59,NA
310620005620073,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200119,Cruzeiro,1,0,199,605,3.04,1.69,6944.11,60590231.23,7634.68,61347652.3,3750.87,41319752.35,5333.71,50337088.1,NA
310620005620074,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200119,Cruzeiro,1,0,181,522,2.88,1.84,4892.04,20639826.35,5178.13,20363837.65,2675.96,13063578.11,3698.23,14276958.27,NA
310620005620075,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200120,Anchieta,1,0,398,969,2.43,1.46,5335.43,26919824.3,5487.08,26852681,3329.62,19214994.13,4283.61,20635884.38,NA
310620005620076,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200120,Anchieta,1,0,190,497,2.62,1.59,3113.92,14351130.86,3892.39,14912459.17,2523.94,10794478.52,3388.49,11564625.23,NA
310620005620077,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200119,Cruzeiro,1,0,108,284,2.63,1.19,5968.52,30292644.51,6198.08,30032423.45,3470.97,19637656.73,4559.9,20838956.64,NA
310620005620078,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200118,Carmo,1,0,145,349,2.41,1.38,5329.22,32838433.31,5723.98,33012619.32,3224.38,33727513.87,4514.13,41427842.13,NA
310620005620079,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200118,Carmo,1,0,278,663,2.38,1.61,4387.78,24139748.09,5146.84,24410164.81,2983.28,17007533.29,4044.7,18769216.84,NA
310620005620080,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200117,São Pedro,1,0,257,756,2.94,1.9,7790.3,71679534.65,8483.5,72179110.79,4185.78,53423821.9,5984.49,65641223.18,NA
310620005620081,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,227,545,2.4,1.88,6179.75,32101149.66,6585.93,31533337.44,3753.53,23470000.95,4885.25,25021552.6,NA
310620005620082,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,104,225,2.16,1.61,6142.12,29557630.43,6518.16,28909526.49,4171.01,25532332.3,5324.18,26457069.44,NA
310620005620083,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,224,468,2.09,1.25,5589.87,49320432.81,6137.9,50799288.27,3871.76,33731548.05,4894.7,37647727.17,NA
310620005620084,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,217,444,2.05,1.37,7347.13,62563314.36,7450.13,62673542.63,4746.58,43380671.54,5947.7,47225948.92,NA
310620005620085,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,189,457,2.42,1.62,11158.5,461561348.22,11781.88,480105908.85,6373.01,234454416.83,8490.63,294568920.98,NA
310620005620086,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200087,Savassi,1,0,220,458,2.08,1.59,9350.43,314995853.81,9703.28,323498830.55,5792.66,172978724.54,7240.82,205829788.44,NA
310620005620087,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200088,Boa Viagem,1,0,180,466,2.59,1.83,6364.37,56506631.94,7204.94,57922368.26,5215.34,56561041.5,6698.89,62730258.27,NA
310620005620088,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200088,Boa Viagem,1,0,301,683,2.27,1.46,7572.73,78927832.2,8111.72,80177831.85,4423.82,114995743.64,6349.78,152903064.28,NA
310620005620089,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200088,Boa Viagem,1,0,337,718,2.13,1.23,5032.38,20966824.64,5218.19,20770785.29,3206.65,16352146.5,3958.21,17211339.37,NA
310620005620090,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200088,Boa Viagem,1,0,203,428,2.11,1.31,3692.99,12003086.31,4052.31,11713320.78,2602.88,10142390.99,3386.98,10543230.87,NA
310620005620091,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200088,Boa Viagem,1,0,296,625,2.11,1.62,3350.19,21281676.25,4014.81,22841570.17,2599.26,14697072.85,3428.34,16546564.07,NA
310620005620092,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200083,Centro,1,0,180,444,2.47,1.58,2233.41,6484940.78,2407.26,6571754.56,1457.07,3755584.58,1821.34,4031829.92,NA
310620005620093,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200010,Floresta,1,0,252,662,2.63,2.08,4728.53,14439311.8,5027.8,13845998.99,2665.02,12014166.76,3692.23,12854023.68,NA
310620005620094,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200010,Floresta,1,0,133,357,2.68,1.44,6013.56,27240927.89,6152.33,27014033.46,3294.51,17876411.44,4459.65,19007072.78,NA
310620005620095,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200010,Floresta,1,0,289,680,2.35,1.68,3911.7,17311979.02,4140.96,17377495.3,2715.92,27082097.3,3489.58,32106987.61,NA
310620005620096,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,317,1055,3.33,2.89,906.74,782423.31,945.51,779209.62,601.94,453673.97,809.42,442094.02,NA
310620005620097,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,156,489,3.13,3.24,755.32,268229.9,760.19,266243.14,514.97,248694.56,688.22,213015.11,NA
310620005620098,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,115,393,3.42,3.21,1028.29,4459667.65,1219.1,5060807.61,629.68,2275558.28,1042.24,3341716.65,NA
310620005620099,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,209,800,3.83,4.91,731.65,246517.52,742.31,242177.16,440.37,215704.73,653.33,180810.17,NA
310620005620100,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,179,645,3.6,3.85,741.84,375421.55,763.16,369909.53,469.47,256323.49,675.19,229672.74,NA
310620005620101,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,236,832,3.53,4.04,689.63,339671.4,786.24,311158.19,447.84,224343.2,689.68,178598.61,NA
310620005620102,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200093,Nossa Senhora da Aparecida,1,1,28,127,4.54,2.33,579.57,33232.18,601.04,21112.5,306.87,87229.15,550.06,21346.71,NA
310620005620103,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200094,Nossa Senhora da Conceição,1,1,234,751,3.21,3.08,715.12,409724.68,774.72,397644.21,479.4,261012.72,682.63,232871.86,NA
310620005620104,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200094,Nossa Senhora da Conceição,1,1,151,487,3.23,3.14,771.7,800627.15,826.43,812261.32,525.87,423240.92,736.92,437625.38,NA
310620005620105,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,189,684,3.62,4.27,642.68,513058.73,745.2,518537.04,397.94,291176.25,662.03,309631.07,NA
310620005620106,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200090,Santo Agostinho,1,0,180,555,3.08,1.4,11837.06,428393759.44,12245.23,438224266.71,5544.29,184060643.54,8382.83,254711799.85,NA
310620005620107,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,48,158,3.29,3.36,855.75,453906.79,855.75,453906.79,610.97,375160.33,808.64,336314.08,NA
310620005620108,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,153,562,3.67,4.34,849.08,4260678.45,984.17,4809730.23,506.94,1792347.02,815.74,2635227.05,NA
310620005620109,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,240,898,3.74,3.97,692.16,809828.49,787.29,846408.98,486.48,540552.59,707.97,630034.09,NA
310620005620110,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,138,468,3.39,2.77,639.5,1101221.99,694.89,1158565.16,388.41,529292.1,644.41,714015.84,NA
310620005620111,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,213,750,3.52,3.45,597.15,1185791.9,810.14,1437799.2,381.92,513047.63,674.77,709403.15,NA
310620005620112,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,242,905,3.74,4.09,590.67,590845.92,658.71,614198.49,355.45,286972.41,558.45,337614.42,NA
310620005620113,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,182,698,3.84,4.18,703.68,1560644.44,740.29,1615048.23,391.8,645262.38,636.82,893512.35,NA
310620005620114,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,170,633,3.72,3.76,615.03,256300.41,706.45,229632.7,385.52,203139.35,646.76,171731.67,NA
310620005620115,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,250,850,3.4,3.82,551.94,134968.22,653.95,93002.04,367.55,133280.33,603.27,76419.59,NA
310620005620116,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,137,523,3.82,4.43,677.19,263579.08,730.51,245236.54,408.85,223280.42,647.35,199049.3,NA
310620005620117,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200095,Santana do Cafezal,1,1,81,382,4.72,6.73,569.93,149747.17,659.49,113700.51,365.6,132552.32,581.31,85131.05,NA
310620005620118,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,119,397,3.34,2.84,678.5,132562.95,708.26,117164.87,495.12,158963.29,668.11,98683.54,NA
310620005620119,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,103,422,4.1,6.62,516.43,68768.78,584.53,37689.16,390.14,88705.06,552.03,35927.74,NA
310620005620120,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,173,584,3.38,4.13,752.92,1433327.89,834.97,1521581.42,458.87,745276.63,702.83,970752.95,NA
310620005620121,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,269,981,3.65,3.48,544.26,394174.88,602.49,401294.36,358.78,208326.21,550.64,214095.17,NA
310620005620122,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,93,311,3.34,3.49,639.95,139993.2,692.03,115050.81,433.36,179864.35,623.85,139871.04,NA
310620005620123,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,76,278,3.66,1.96,574.91,47947.26,598.53,35607.47,382.91,146335.98,587.85,103883.7,NA
310620005620124,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,142,523,3.68,3.75,638.13,641961.81,767.92,673127.87,382.01,338820.77,685.38,400223.19,NA
310620005620125,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,184,698,3.79,4.75,875.43,4012853.96,964.54,4337335.12,487.89,1447127.78,767.45,2063486.57,NA
310620005620126,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,106,400,3.77,3.4,642.44,111151.05,661.16,101927.41,438.93,145643.1,634.64,86120.4,NA
310620005620127,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,152,582,3.83,2.95,644.51,157209.21,689.9,136823.3,414.27,140814.06,613.78,86005,NA
310620005620128,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,303,1044,3.45,2.82,863.14,856702.92,917.66,860799.54,611.65,648182.52,848.08,698300.07,NA
310620005620129,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,264,871,3.3,3.89,764.45,332745.5,797.68,320652.42,530.41,280647.41,717.56,245317.68,NA
310620005620130,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,165,575,3.48,3.19,1191.27,3765206.62,1213.33,3808432.9,660.29,1564038.22,919.08,1940269.51,NA
310620005620131,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,192,689,3.59,3.92,610.81,97294,647.93,79054.46,398.35,140478.32,607.11,87215.05,NA
310620005620132,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,80,271,3.39,2.65,742.55,1310306.43,802.76,1369009.39,417.81,557126.64,684.75,731494.82,NA
310620005620133,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200097,Marçola,1,1,113,413,3.65,3.91,941.74,2900360.66,1053.63,3129333.63,607.44,1280331.92,886.4,1622498.54,NA
310620005620134,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,167,657,3.93,4.87,695.63,246487.58,739.94,229293.14,444.02,188607.2,669.15,133437.98,NA
310620005620135,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200096,Nossa Senhora de Fátima,1,1,112,346,3.09,2.66,833.59,1994005.61,933.62,2141369.25,511.21,872450.61,775.71,1119919.57,NA
310620005620136,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200094,Nossa Senhora da Conceição,1,1,224,708,3.16,2.8,743.87,575586.18,793.46,574605.05,524.9,360362.92,718.28,354211.25,NA
310620005620137,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200094,Nossa Senhora da Conceição,1,1,98,322,3.29,2.64,777.19,1094959.72,855.79,1138921.42,529.88,691596.87,804.96,829955.28,NA
310620005620138,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620005,BELO HORIZONTE,31062000562,CENTRO-SUL,3106200094,Nossa Senhora da Conceição,1,1,280,936,3.34,3,732.96,224957.94,754.52,215273.08,510.61,210197.87,679.09,165064.95,NA
